text,label
"Notwithstanding anything to the contrary in any other Transaction Document, the process for application of payments remitted by an Obligor to the Servicer in respect of a Receivable, releases of security deposits, and applications of Credits granted to an Obligor under a Receivable by Verizon Wireless (other than those credits granted to an Obligor in respect of an Upgrade Offer as described under Section 3.12(b)) described in the bullet points above may be changed at any time in the sole discretion of the Servicer, as long as any change in such application of any such amounts applicable to the Receivables (i) is also applicable to any device payment plan agreements that the Servicer services for itself and others and (ii) so long as Cellco is the Servicer, does not have a material adverse effect on the Noteholders.",0
"This penalty shall not apply if requirements accuracy for that machine type, as defined in Appendix 2, exceeds [*]% and demand, for that machine type, exceeds Supply Flexibility as defined in Section 13.2 and Appendix 4.",0
"Any such Collection Agent shall not be deemed a ""Sub-Servicer"" hereunder and the Servicer shall have no liability with respect to the acts or omissions of any such Collection Agent.",0
"If you propose to offer for sale at the Franchised Restaurant any brand of product, or to use in the operation of the Franchised Restaurant any brand of food ingredient or other material or supply which is not then approved by us as meeting its minimum specifications and quality standards, or to purchase any product from a supplier that is not then designated by us as an approved supplier, you must first notify us and shall upon our request submit samples and such other information as we require for examination and/or testing or to otherwise determine whether such product, material or supply, or such proposed supplier meets its specifications and quality standards.",0
"""Commencing on the Effective Date of this Agreement, IBM shall pay MSL [*] dollars ([*]) on the first Day of each calendar month through March 31, 1999.",0
The Named Fiduciary (or its designee) will render a decision upon review of a denied claim within 60 days after receipt of a request for review.,0
"In the case of i to v above, termination may also be effected by serving notice on the liquidator, administrator, acquirer, or receiver, as the case may be.",0
"In connection with a securitization transaction sponsored by Cellco in which the Issuer will issue Notes secured by a pool of Receivables consisting of device payment plan agreements, certain of the Originators and/or the Master Trust have transferred a pool of Receivables and related property, and any of the Originators and/or the Master Trust may from time to time transfer additional pools of Receivables and related property to the Depositor, who will transfer them to the Issuer.",0
"Directly or indirectly, for yourself or through, on behalf of, or in conjunction with any person or entity, own, manage, operate, maintain, engage in, consult with or have any interest in: a) any restaurant business, b) any prepared food business, or c) any other business which sells or offers to dispense prepared food products the same as or similar to the type sold in the System.",0
"Forty Niners SC hereby agrees that its every use of the Sponsor Marks shall inure to the benefit of Sponsor, and Forty Niners SC shall not at any time acquire any rights in Sponsor Marks by virtue of any use Team Companies may make of such marks.",0
